holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,temp_c
Nan,252.13,0.0,0.0,99,Clouds,overcast clouds,2013-02-01 11:00:00,4929,2,-21.02
Nan,253.33,0.0,0.0,85,Clouds,overcast clouds,2013-02-01 12:00:00,5246,2,-19.82
Nan,253.33,0.0,0.0,85,Clouds,overcast clouds,2013-02-01 13:00:00,5201,2,-19.82
Nan,253.33,0.0,0.0,85,Clouds,overcast clouds,2013-02-01 14:00:00,5518,2,-19.82
Nan,251.77,0.0,0.0,83,Clouds,broken clouds,2013-02-01 15:00:00,6037,2,-21.38
Nan,251.77,0.0,0.0,83,Clouds,broken clouds,2013-02-01 16:00:00,5971,2,-21.38
Nan,251.77,0.0,0.0,83,Clouds,broken clouds,2013-02-01 17:00:00,4909,2,-21.38
Nan,250.24,0.0,0.0,70,Clouds,broken clouds,2013-02-01 18:00:00,4053,2,-22.91
Nan,250.24,0.0,0.0,70,Clouds,broken clouds,2013-02-01 19:00:00,2945,2,-22.91
Nan,250.24,0.0,0.0,70,Clouds,broken clouds,2013-02-01 20:00:00,2547,2,-22.91
Nan,249.69,0.0,0.0,59,Clouds,broken clouds,2013-02-01 21:00:00,2396,2,-23.46
Nan,249.69,0.0,0.0,59,Clouds,broken clouds,2013-02-01 22:00:00,2320,2,-23.46
Nan,251.23,0.0,0.0,84,Clouds,broken clouds,2013-02-01 23:00:00,1517,2,-21.92
Nan,250.14,0.0,0.0,89,Clouds,overcast clouds,2013-02-02 00:00:00,945,2,-23.01
Nan,250.14,0.0,0.0,89,Clouds,overcast clouds,2013-02-02 01:00:00,580,2,-23.01
Nan,246.04,0.0,0.0,20,Clouds,few clouds,2013-02-02 02:00:00,472,2,-27.11
Nan,244.82,0.0,0.0,11,Clouds,few clouds,2013-02-02 03:00:00,354,2,-28.33
Nan,244.82,0.0,0.0,11,Clouds,few clouds,2013-02-02 04:00:00,417,2,-28.33
Nan,244.82,0.0,0.0,11,Clouds,few clouds,2013-02-02 05:00:00,678,2,-28.33
Nan,245.7,0.0,0.0,0,Clear,sky is clear,2013-02-02 06:00:00,1198,2,-27.45
Nan,245.7,0.0,0.0,0,Clear,sky is clear,2013-02-02 07:00:00,1909,2,-27.45
Nan,245.7,0.0,0.0,0,Clear,sky is clear,2013-02-02 08:00:00,2689,2,-27.45
Nan,250.41,0.0,0.0,3,Clear,sky is clear,2013-02-02 09:00:00,3438,2,-22.74
Nan,250.41,0.0,0.0,3,Clear,sky is clear,2013-02-02 10:00:00,3885,2,-22.74
Nan,250.41,0.0,0.0,3,Clear,sky is clear,2013-02-02 11:00:00,4420,2,-22.74
Nan,254.46,0.0,0.0,56,Clouds,broken clouds,2013-02-02 12:00:00,4907,2,-18.69
Nan,254.46,0.0,0.0,56,Clouds,broken clouds,2013-02-02 13:00:00,4901,2,-18.69
Nan,254.46,0.0,0.0,56,Clouds,broken clouds,2013-02-02 14:00:00,4684,2,-18.69
Nan,255.98,0.0,0.0,77,Clouds,broken clouds,2013-02-02 15:00:00,4760,2,-17.17
Nan,255.98,0.0,0.0,77,Clouds,broken clouds,2013-02-02 16:00:00,4763,2,-17.17
Nan,255.98,0.0,0.0,77,Clouds,broken clouds,2013-02-02 17:00:00,4471,2,-17.17
Nan,256.67,0.0,0.0,85,Clouds,overcast clouds,2013-02-02 18:00:00,4113,2,-16.48
Nan,256.67,0.0,0.0,85,Clouds,overcast clouds,2013-02-02 19:00:00,3440,2,-16.48
Nan,256.67,0.0,0.0,85,Clouds,overcast clouds,2013-02-02 20:00:00,2768,2,-16.48
Nan,256.44,0.0,0.0,93,Clouds,overcast clouds,2013-02-02 21:00:00,2390,2,-16.71
Nan,256.44,0.0,0.0,93,Clouds,overcast clouds,2013-02-02 22:00:00,2752,2,-16.71
Nan,256.44,0.0,0.0,93,Clouds,overcast clouds,2013-02-02 23:00:00,2258,2,-16.71
Nan,254.44,0.0,0.0,98,Clouds,overcast clouds,2013-02-03 00:00:00,1103,2,-18.71
Nan,254.44,0.0,0.0,98,Clouds,overcast clouds,2013-02-03 01:00:00,730,2,-18.71
Nan,252.74,0.0,0.0,100,Clouds,overcast clouds,2013-02-03 02:00:00,579,2,-20.41
Nan,249.51,0.0,0.0,88,Clouds,overcast clouds,2013-02-03 03:00:00,338,2,-23.64
Nan,249.51,0.0,0.0,88,Clouds,overcast clouds,2013-02-03 04:00:00,255,2,-23.64
Nan,249.51,0.0,0.0,88,Clouds,overcast clouds,2013-02-03 05:00:00,425,2,-23.64
Nan,249.75,0.0,0.0,40,Clouds,scattered clouds,2013-02-03 06:00:00,720,2,-23.4
Nan,250.33,0.0,0.0,67,Clouds,broken clouds,2013-02-03 07:00:00,1080,2,-22.82
Nan,250.33,0.0,0.0,67,Clouds,broken clouds,2013-02-03 08:00:00,1630,2,-22.82
Nan,254.67,0.0,0.0,59,Clouds,broken clouds,2013-02-03 09:00:00,2428,2,-18.48
Nan,254.67,0.0,0.0,59,Clouds,broken clouds,2013-02-03 10:00:00,3230,2,-18.48
Nan,254.67,0.0,0.0,59,Clouds,broken clouds,2013-02-03 11:00:00,3555,2,-18.48
Nan,257.31,0.0,0.0,91,Clouds,overcast clouds,2013-02-03 12:00:00,3676,2,-15.84
Nan,258.59,0.0,0.0,91,Clouds,overcast clouds,2013-02-03 13:00:00,4072,2,-14.56
Nan,258.59,0.0,0.0,91,Clouds,overcast clouds,2013-02-03 14:00:00,4178,2,-14.56
Nan,257.01,0.0,0.0,93,Clouds,overcast clouds,2013-02-03 15:00:00,4148,2,-16.14
Nan,257.01,0.0,0.0,93,Clouds,overcast clouds,2013-02-03 16:00:00,4665,2,-16.14
Nan,257.01,0.0,0.0,93,Clouds,overcast clouds,2013-02-03 17:00:00,3536,2,-16.14
Nan,271.15,0.0,0.0,90,Snow,heavy snow,2013-02-03 18:00:00,2196,2,-2.0
Nan,258.9,0.0,0.0,98,Clouds,overcast clouds,2013-02-03 20:00:00,1656,2,-14.25
Nan,258.4,0.0,0.0,97,Clouds,overcast clouds,2013-02-03 21:00:00,1566,2,-14.75
Nan,258.4,0.0,0.0,97,Clouds,overcast clouds,2013-02-03 22:00:00,2658,2,-14.75
Nan,258.4,0.0,0.0,97,Clouds,overcast clouds,2013-02-03 23:00:00,1068,2,-14.75
Nan,257.16,0.0,0.0,62,Clouds,broken clouds,2013-02-04 00:00:00,522,2,-15.99
Nan,257.16,0.0,0.0,62,Clouds,broken clouds,2013-02-04 01:00:00,285,2,-15.99
Nan,255.52,0.0,0.0,58,Clouds,broken clouds,2013-02-04 02:00:00,265,2,-17.63
Nan,253.88,0.0,0.0,32,Clouds,scattered clouds,2013-02-04 03:00:00,352,2,-19.27
Nan,253.88,0.0,0.0,32,Clouds,scattered clouds,2013-02-04 04:00:00,742,2,-19.27
Nan,253.88,0.0,0.0,32,Clouds,scattered clouds,2013-02-04 05:00:00,2327,2,-19.27
Nan,254.15,0.0,0.0,4,Clear,sky is clear,2013-02-04 06:00:00,4897,2,-19.0
Nan,254.15,0.0,0.0,4,Clear,sky is clear,2013-02-04 07:00:00,5884,2,-19.0
Nan,254.33,0.0,0.0,0,Clear,sky is clear,2013-02-04 08:00:00,4790,2,-18.82
Nan,258.34,0.0,0.0,5,Clear,sky is clear,2013-02-04 09:00:00,5463,2,-14.81
Nan,258.34,0.0,0.0,5,Clear,sky is clear,2013-02-04 10:00:00,4141,2,-14.81
Nan,258.34,0.0,0.0,5,Clear,sky is clear,2013-02-04 11:00:00,4195,2,-14.81
Nan,260.55,0.0,0.0,38,Clouds,scattered clouds,2013-02-04 12:00:00,4506,2,-12.6
Nan,261.93,0.0,0.0,83,Clouds,broken clouds,2013-02-04 13:00:00,4416,2,-11.22
Nan,261.93,0.0,0.0,83,Clouds,broken clouds,2013-02-04 14:00:00,4882,2,-11.22
Nan,261.23,0.0,0.0,90,Clouds,overcast clouds,2013-02-04 15:00:00,5430,2,-11.92
Nan,261.23,0.0,0.0,90,Clouds,overcast clouds,2013-02-04 16:00:00,6316,2,-11.92
Nan,261.23,0.0,0.0,90,Clouds,overcast clouds,2013-02-04 17:00:00,6067,2,-11.92
Nan,260.74,0.0,0.0,99,Clouds,overcast clouds,2013-02-04 18:00:00,4454,2,-12.41
Nan,260.74,0.0,0.0,99,Clouds,overcast clouds,2013-02-04 19:00:00,2912,2,-12.41
Nan,260.74,0.0,0.0,99,Clouds,overcast clouds,2013-02-04 20:00:00,2519,2,-12.41
Nan,259.93,0.0,0.0,97,Clouds,overcast clouds,2013-02-04 21:00:00,2083,2,-13.22
Nan,259.93,0.0,0.0,97,Clouds,overcast clouds,2013-02-04 22:00:00,1396,2,-13.22
Nan,259.93,0.0,0.0,97,Clouds,overcast clouds,2013-02-04 23:00:00,909,2,-13.22
Nan,258.13,0.0,0.0,99,Clouds,overcast clouds,2013-02-05 01:00:00,326,2,-15.02
Nan,259.24,0.0,0.0,100,Clouds,overcast clouds,2013-02-05 02:00:00,243,2,-13.91
Nan,255.78,0.0,0.0,77,Clouds,broken clouds,2013-02-05 03:00:00,326,2,-17.37
Nan,255.78,0.0,0.0,77,Clouds,broken clouds,2013-02-05 04:00:00,747,2,-17.37
Nan,255.78,0.0,0.0,77,Clouds,broken clouds,2013-02-05 05:00:00,2336,2,-17.37
Nan,255.35,0.0,0.0,1,Clear,sky is clear,2013-02-05 06:00:00,4591,2,-17.8
Nan,254.16,0.0,0.0,2,Clear,sky is clear,2013-02-05 07:00:00,5100,2,-18.99
Nan,254.16,0.0,0.0,2,Clear,sky is clear,2013-02-05 08:00:00,5523,2,-18.99
Nan,257.88,0.0,0.0,1,Clear,sky is clear,2013-02-05 09:00:00,5376,2,-15.27
Nan,257.88,0.0,0.0,1,Clear,sky is clear,2013-02-05 10:00:00,4364,2,-15.27
Nan,257.88,0.0,0.0,1,Clear,sky is clear,2013-02-05 11:00:00,4435,2,-15.27
Nan,260.03,0.0,0.0,40,Clouds,scattered clouds,2013-02-05 12:00:00,4680,2,-13.12
Nan,261.27,0.0,0.0,44,Clouds,scattered clouds,2013-02-05 13:00:00,4811,2,-11.88
Nan,261.27,0.0,0.0,44,Clouds,scattered clouds,2013-02-05 14:00:00,5064,2,-11.88
Nan,259.72,0.0,0.0,56,Clouds,broken clouds,2013-02-05 16:00:00,6242,2,-13.43
Nan,259.72,0.0,0.0,56,Clouds,broken clouds,2013-02-05 17:00:00,6235,2,-13.43
Nan,261.72,0.0,0.0,81,Clouds,broken clouds,2013-02-05 18:00:00,4721,2,-11.43
Nan,261.72,0.0,0.0,81,Clouds,broken clouds,2013-02-05 19:00:00,3200,2,-11.43
Nan,261.72,0.0,0.0,81,Clouds,broken clouds,2013-02-05 20:00:00,2846,2,-11.43
Nan,262.97,0.0,0.0,89,Clouds,overcast clouds,2013-02-05 21:00:00,2372,2,-10.18
Nan,262.97,0.0,0.0,89,Clouds,overcast clouds,2013-02-05 22:00:00,1475,2,-10.18
Nan,262.97,0.0,0.0,89,Clouds,overcast clouds,2013-02-05 23:00:00,1013,2,-10.18
Nan,263.19,0.0,0.0,100,Clouds,overcast clouds,2013-02-06 00:00:00,526,2,-9.96
Nan,266.48,0.0,0.0,98,Clouds,overcast clouds,2013-02-06 01:00:00,294,2,-6.67
Nan,267.12,0.0,0.0,90,Clouds,overcast clouds,2013-02-06 02:00:00,271,2,-6.03
Nan,267.12,0.0,0.0,75,Clouds,broken clouds,2013-02-06 03:00:00,315,2,-6.03
Nan,268.0,0.0,0.0,75,Snow,heavy snow,2013-02-06 04:00:00,774,2,-5.15
Nan,268.06,0.0,0.0,90,Snow,heavy snow,2013-02-06 05:00:00,2605,2,-5.09
Nan,268.06,0.0,0.0,90,Mist,mist,2013-02-06 05:00:00,2605,2,-5.09
Nan,269.01,0.0,0.0,90,Mist,mist,2013-02-06 07:00:00,6454,2,-4.14
Nan,269.97,0.0,0.0,90,Mist,mist,2013-02-06 08:00:00,6531,2,-3.18
Nan,270.55,0.0,0.0,90,Clouds,overcast clouds,2013-02-06 10:00:00,4039,2,-2.6
Nan,270.54,0.0,0.0,90,Clouds,overcast clouds,2013-02-06 11:00:00,4034,2,-2.61
Nan,270.52,0.0,0.0,75,Clouds,broken clouds,2013-02-06 13:00:00,4544,2,-2.63
Nan,270.38,0.0,0.0,75,Clouds,broken clouds,2013-02-06 14:00:00,4995,2,-2.77
Nan,269.82,0.0,0.0,40,Clouds,scattered clouds,2013-02-06 15:00:00,5597,2,-3.33
Nan,269.34,0.0,0.0,20,Clouds,few clouds,2013-02-06 16:00:00,6393,2,-3.81
Nan,267.73,0.0,0.0,1,Clear,sky is clear,2013-02-06 17:00:00,6087,2,-5.42
Nan,266.15,0.0,0.0,1,Clear,sky is clear,2013-02-06 19:00:00,3281,2,-7.0
Nan,261.02,0.0,0.0,85,Clouds,overcast clouds,2013-02-06 22:00:00,1768,2,-12.13
Nan,261.02,0.0,0.0,85,Clouds,overcast clouds,2013-02-06 23:00:00,3022,2,-12.13
Nan,259.1,0.0,0.0,40,Clouds,scattered clouds,2013-02-07 01:00:00,384,2,-14.05
Nan,259.1,0.0,0.0,40,Clouds,scattered clouds,2013-02-07 02:00:00,372,2,-14.05
Nan,257.92,0.0,0.0,32,Clouds,scattered clouds,2013-02-07 04:00:00,761,2,-15.23
Nan,257.92,0.0,0.0,32,Clouds,scattered clouds,2013-02-07 05:00:00,2546,2,-15.23
Nan,263.02,0.0,0.0,87,Clouds,overcast clouds,2013-02-07 07:00:00,6274,2,-10.13
Nan,263.02,0.0,0.0,87,Clouds,overcast clouds,2013-02-07 08:00:00,6076,2,-10.13
Nan,266.41,0.0,0.0,93,Clouds,overcast clouds,2013-02-07 10:00:00,4444,2,-6.74
Nan,266.41,0.0,0.0,93,Clouds,overcast clouds,2013-02-07 11:00:00,4829,2,-6.74
Nan,267.53,0.0,0.0,90,Haze,haze,2013-02-07 13:00:00,4995,2,-5.62
Nan,268.4,0.0,0.0,90,Haze,haze,2013-02-07 14:00:00,5323,2,-4.75
Nan,268.68,0.0,0.0,20,Haze,haze,2013-02-07 16:00:00,6497,2,-4.47
Nan,268.17,0.0,0.0,90,Haze,haze,2013-02-07 17:00:00,6050,2,-4.98
Nan,268.03,0.0,0.0,90,Clouds,overcast clouds,2013-02-07 18:00:00,4432,2,-5.12
Nan,268.17,0.0,0.0,1,Clear,sky is clear,2013-02-07 19:00:00,3282,2,-4.98
Nan,268.08,0.0,0.0,90,Haze,haze,2013-02-07 20:00:00,3019,2,-5.07
Nan,268.4,0.0,0.0,90,Haze,haze,2013-02-07 21:00:00,3924,2,-4.75
Nan,268.37,0.0,0.0,90,Haze,haze,2013-02-07 22:00:00,3310,2,-4.78
Nan,268.63,0.0,0.0,90,Haze,haze,2013-02-07 23:00:00,1296,2,-4.52
Nan,268.52,0.0,0.0,90,Mist,mist,2013-02-08 01:00:00,414,2,-4.63
Nan,268.52,0.0,0.0,90,Haze,haze,2013-02-08 01:00:00,414,2,-4.63
Nan,268.91,0.0,0.0,90,Mist,mist,2013-02-08 02:00:00,324,2,-4.24
Nan,268.91,0.0,0.0,90,Haze,haze,2013-02-08 02:00:00,324,2,-4.24
Nan,268.96,0.0,0.0,90,Mist,mist,2013-02-08 03:00:00,339,2,-4.19
Nan,268.96,0.0,0.0,90,Haze,haze,2013-02-08 03:00:00,339,2,-4.19
Nan,268.87,0.0,0.0,90,Mist,mist,2013-02-08 04:00:00,735,2,-4.28
Nan,268.87,0.0,0.0,90,Haze,haze,2013-02-08 04:00:00,735,2,-4.28
Nan,268.73,0.0,0.0,90,Mist,mist,2013-02-08 05:00:00,2391,2,-4.42
Nan,268.73,0.0,0.0,90,Haze,haze,2013-02-08 05:00:00,2391,2,-4.42
Nan,268.53,0.0,0.0,90,Mist,mist,2013-02-08 07:00:00,6710,2,-4.62
Nan,268.63,0.0,0.0,90,Mist,mist,2013-02-08 08:00:00,5940,2,-4.52
Nan,268.83,0.0,0.0,90,Mist,mist,2013-02-08 09:00:00,5044,2,-4.32
Nan,268.73,0.0,0.0,90,Mist,mist,2013-02-08 10:00:00,4638,2,-4.42
Nan,269.34,0.0,0.0,90,Haze,haze,2013-02-08 11:00:00,4974,2,-3.81
Nan,269.34,0.0,0.0,90,Mist,mist,2013-02-08 11:00:00,4974,2,-3.81
Nan,269.68,0.0,0.0,90,Mist,mist,2013-02-08 13:00:00,5312,2,-3.47
Nan,269.68,0.0,0.0,90,Haze,haze,2013-02-08 13:00:00,5312,2,-3.47
Nan,269.82,0.0,0.0,90,Haze,haze,2013-02-08 14:00:00,5642,2,-3.33
Nan,269.82,0.0,0.0,90,Mist,mist,2013-02-08 14:00:00,5642,2,-3.33
Nan,270.16,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 15:00:00,5858,2,-2.99
Nan,270.25,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 16:00:00,6579,2,-2.9
Nan,270.34,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 17:00:00,6095,2,-2.81
Nan,270.21,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 18:00:00,4831,2,-2.94
Nan,270.02,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 19:00:00,3621,2,-3.13
Nan,269.89,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 20:00:00,2931,2,-3.26
Nan,269.47,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 21:00:00,2861,2,-3.68
Nan,269.59,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 22:00:00,3112,2,-3.56
Nan,269.19,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 23:00:00,1856,2,-3.96
Nan,268.93,0.0,0.0,90,Clouds,overcast clouds,2013-02-09 01:00:00,721,2,-4.22
Nan,269.11,0.0,0.0,90,Clouds,overcast clouds,2013-02-09 02:00:00,525,2,-4.04
Nan,268.49,0.0,0.0,90,Clouds,overcast clouds,2013-02-09 04:00:00,426,2,-4.66
Nan,267.43,0.0,0.0,90,Clouds,overcast clouds,2013-02-09 05:00:00,730,2,-5.72
Nan,266.74,0.0,0.0,20,Clouds,few clouds,2013-02-09 07:00:00,1946,2,-6.41
Nan,267.34,0.0,0.0,90,Haze,haze,2013-02-09 08:00:00,3001,2,-5.81
Nan,267.8,0.0,0.0,20,Clouds,few clouds,2013-02-09 10:00:00,4170,2,-5.35
Nan,268.37,0.0,0.0,5,Clear,sky is clear,2013-02-09 11:00:00,4383,2,-4.78
Nan,269.27,0.0,0.0,1,Clear,sky is clear,2013-02-09 13:00:00,4799,2,-3.88
Nan,269.57,0.0,0.0,1,Clear,sky is clear,2013-02-09 14:00:00,4710,2,-3.58
Nan,269.21,0.0,0.0,1,Clear,sky is clear,2013-02-09 15:00:00,4621,2,-3.94
Nan,269.13,0.0,0.0,1,Clear,sky is clear,2013-02-09 16:00:00,4880,2,-4.02
Nan,268.41,0.0,0.0,1,Clear,sky is clear,2013-02-09 17:00:00,4374,2,-4.74
Nan,267.65,0.0,0.0,40,Clouds,scattered clouds,2013-02-09 18:00:00,3972,2,-5.5
Nan,267.23,0.0,0.0,40,Clouds,scattered clouds,2013-02-09 19:00:00,3334,2,-5.92
Nan,267.49,0.0,0.0,75,Clouds,broken clouds,2013-02-09 20:00:00,2768,2,-5.66
Nan,268.22,0.0,0.0,90,Clouds,overcast clouds,2013-02-09 21:00:00,3169,2,-4.93
Nan,268.03,0.0,0.0,90,Clouds,overcast clouds,2013-02-09 22:00:00,4198,2,-5.12
Nan,268.88,0.0,0.0,90,Clouds,overcast clouds,2013-02-09 23:00:00,1997,2,-4.27
Nan,269.24,0.0,0.0,90,Clouds,overcast clouds,2013-02-10 00:00:00,1230,2,-3.91
Nan,269.41,0.0,0.0,90,Clouds,overcast clouds,2013-02-10 01:00:00,721,2,-3.74
Nan,269.19,0.0,0.0,90,Clouds,overcast clouds,2013-02-10 02:00:00,605,2,-3.96
Nan,269.64,0.0,0.0,90,Clouds,overcast clouds,2013-02-10 03:00:00,348,2,-3.51
Nan,269.65,0.0,0.0,90,Clouds,overcast clouds,2013-02-10 04:00:00,299,2,-3.5
Nan,269.74,0.0,0.0,90,Clouds,overcast clouds,2013-02-10 05:00:00,456,2,-3.41
Nan,269.93,0.0,0.0,90,Haze,haze,2013-02-10 07:00:00,901,2,-3.22
Nan,270.21,0.0,0.0,90,Haze,haze,2013-02-10 08:00:00,1426,2,-2.94
Nan,270.21,0.0,0.0,90,Mist,mist,2013-02-10 08:00:00,1426,2,-2.94
Nan,270.4,0.0,0.0,90,Haze,haze,2013-02-10 09:00:00,1965,2,-2.75
Nan,270.73,0.0,0.0,90,Haze,haze,2013-02-10 10:00:00,2146,2,-2.42
Nan,271.14,0.0,0.0,90,Haze,haze,2013-02-10 11:00:00,2177,2,-2.01
Nan,271.94,0.0,0.0,90,Haze,haze,2013-02-10 13:00:00,2059,2,-1.21
Nan,272.32,0.0,0.0,90,Mist,mist,2013-02-10 14:00:00,2212,2,-0.83
Nan,272.32,0.0,0.0,90,Haze,haze,2013-02-10 14:00:00,2212,2,-0.83
Nan,272.6,0.0,0.0,90,Mist,mist,2013-02-10 16:00:00,2460,2,-0.55
Nan,272.6,0.0,0.0,90,Haze,haze,2013-02-10 16:00:00,2460,2,-0.55
Nan,272.46,0.0,0.0,90,Mist,mist,2013-02-10 17:00:00,2230,2,-0.69
Nan,272.46,0.0,0.0,90,Haze,haze,2013-02-10 17:00:00,2230,2,-0.69
Nan,271.98,0.0,0.0,90,Mist,mist,2013-02-10 19:00:00,1539,2,-1.17
Nan,271.83,0.0,0.0,90,Mist,mist,2013-02-10 20:00:00,1330,2,-1.32
Nan,271.6,0.0,0.0,90,Mist,mist,2013-02-10 22:00:00,1021,2,-1.55
Nan,271.37,0.0,0.0,90,Mist,mist,2013-02-10 23:00:00,723,2,-1.78
Nan,271.04,0.0,0.0,90,Haze,haze,2013-02-11 01:00:00,252,2,-2.11
Nan,271.04,0.0,0.0,90,Mist,mist,2013-02-11 01:00:00,252,2,-2.11
Nan,271.13,0.0,0.0,90,Mist,mist,2013-02-11 02:00:00,265,2,-2.02
Nan,271.13,0.0,0.0,90,Haze,haze,2013-02-11 02:00:00,265,2,-2.02
Nan,271.0,0.0,0.0,90,Snow,heavy snow,2013-02-11 04:00:00,807,2,-2.15
Nan,271.0,0.0,0.0,90,Mist,mist,2013-02-11 04:00:00,807,2,-2.15
Nan,271.0,0.0,0.0,90,Haze,haze,2013-02-11 04:00:00,807,2,-2.15
Nan,270.86,0.0,0.0,90,Snow,heavy snow,2013-02-11 05:00:00,2419,2,-2.29
Nan,270.86,0.0,0.0,90,Mist,mist,2013-02-11 05:00:00,2419,2,-2.29
Nan,270.86,0.0,0.0,90,Haze,haze,2013-02-11 05:00:00,2419,2,-2.29
Nan,270.82,0.0,0.0,90,Mist,mist,2013-02-11 07:00:00,5325,2,-2.33
Nan,270.82,0.0,0.0,90,Haze,haze,2013-02-11 07:00:00,5325,2,-2.33
Nan,270.82,0.0,0.0,90,Snow,heavy snow,2013-02-11 07:00:00,5325,2,-2.33
Nan,270.82,0.0,0.0,90,Mist,mist,2013-02-11 08:00:00,5032,2,-2.33
Nan,270.82,0.0,0.0,90,Haze,haze,2013-02-11 08:00:00,5032,2,-2.33
Nan,270.82,0.0,0.0,90,Snow,heavy snow,2013-02-11 08:00:00,5032,2,-2.33
Nan,271.57,0.0,0.0,90,Mist,mist,2013-02-11 10:00:00,3866,2,-1.58
Nan,271.57,0.0,0.0,90,Snow,heavy snow,2013-02-11 10:00:00,3866,2,-1.58
Nan,271.57,0.0,0.0,90,Rain,freezing rain,2013-02-11 10:00:00,3866,2,-1.58
Nan,271.57,0.0,0.0,90,Fog,fog,2013-02-11 10:00:00,3866,2,-1.58
Nan,271.57,0.0,0.0,90,Snow,snow,2013-02-11 10:00:00,3866,2,-1.58
Nan,272.0,0.0,0.0,90,Mist,mist,2013-02-11 11:00:00,3959,2,-1.15
Nan,272.0,0.0,0.0,90,Snow,heavy snow,2013-02-11 11:00:00,3959,2,-1.15
Nan,272.0,0.0,0.0,90,Snow,snow,2013-02-11 11:00:00,3959,2,-1.15
Nan,272.0,0.0,0.0,90,Fog,fog,2013-02-11 11:00:00,3959,2,-1.15
Nan,272.54,0.0,0.0,90,Snow,heavy snow,2013-02-11 13:00:00,4200,2,-0.61
Nan,272.54,0.0,0.0,90,Mist,mist,2013-02-11 13:00:00,4200,2,-0.61
Nan,272.54,0.0,0.0,90,Snow,snow,2013-02-11 13:00:00,4200,2,-0.61
Nan,272.54,0.0,0.0,90,Fog,fog,2013-02-11 13:00:00,4200,2,-0.61
Nan,272.91,0.0,0.0,90,Snow,heavy snow,2013-02-11 14:00:00,4723,2,-0.24
Nan,272.91,0.0,0.0,90,Mist,mist,2013-02-11 14:00:00,4723,2,-0.24
Nan,272.91,0.0,0.0,90,Snow,snow,2013-02-11 14:00:00,4723,2,-0.24
Nan,273.32,0.0,0.0,90,Mist,mist,2013-02-11 15:00:00,5177,2,0.17
Nan,273.32,0.0,0.0,90,Snow,heavy snow,2013-02-11 15:00:00,5177,2,0.17
Nan,273.41,0.0,0.0,90,Mist,mist,2013-02-11 16:00:00,6202,2,0.26
Nan,273.41,0.0,0.0,90,Snow,heavy snow,2013-02-11 16:00:00,6202,2,0.26
Nan,273.41,0.0,0.0,90,Drizzle,light intensity drizzle,2013-02-11 16:00:00,6202,2,0.26
Nan,273.59,0.0,0.0,90,Mist,mist,2013-02-11 17:00:00,5789,2,0.44
Nan,273.59,0.0,0.0,90,Rain,light rain,2013-02-11 17:00:00,5789,2,0.44
Nan,273.59,0.0,0.0,90,Snow,heavy snow,2013-02-11 17:00:00,5789,2,0.44
Nan,273.46,0.0,0.0,90,Mist,mist,2013-02-11 18:00:00,4095,2,0.31
Nan,273.46,0.0,0.0,90,Snow,heavy snow,2013-02-11 18:00:00,4095,2,0.31
Nan,273.47,0.0,0.0,90,Rain,light rain,2013-02-11 19:00:00,2782,2,0.32
Nan,273.47,0.0,0.0,90,Mist,mist,2013-02-11 19:00:00,2782,2,0.32
Nan,273.47,0.0,0.0,90,Snow,heavy snow,2013-02-11 19:00:00,2782,2,0.32
Nan,273.14,0.0,0.0,90,Snow,heavy snow,2013-02-11 20:00:00,2452,2,-0.01
Nan,273.14,0.0,0.0,90,Mist,mist,2013-02-11 20:00:00,2452,2,-0.01
Nan,272.7,0.0,0.0,90,Snow,heavy snow,2013-02-11 21:00:00,2060,2,-0.45
Nan,272.7,0.0,0.0,90,Mist,mist,2013-02-11 21:00:00,2060,2,-0.45
Nan,272.61,0.0,0.0,90,Snow,heavy snow,2013-02-11 22:00:00,1407,2,-0.54
Nan,272.61,0.0,0.0,90,Mist,mist,2013-02-11 22:00:00,1407,2,-0.54
Nan,271.94,0.0,0.0,90,Snow,heavy snow,2013-02-11 23:00:00,958,2,-1.21
Nan,271.94,0.0,0.0,90,Mist,mist,2013-02-11 23:00:00,958,2,-1.21
Nan,271.76,0.0,0.0,90,Mist,mist,2013-02-12 00:00:00,522,2,-1.39
Nan,271.76,0.0,0.0,90,Snow,heavy snow,2013-02-12 00:00:00,522,2,-1.39
Nan,271.7,0.0,0.0,90,Mist,mist,2013-02-12 01:00:00,332,2,-1.45
Nan,271.7,0.0,0.0,90,Snow,heavy snow,2013-02-12 01:00:00,332,2,-1.45
Nan,271.51,0.0,0.0,90,Snow,heavy snow,2013-02-12 02:00:00,289,2,-1.64
Nan,271.51,0.0,0.0,90,Mist,mist,2013-02-12 02:00:00,289,2,-1.64
Nan,271.37,0.0,0.0,90,Snow,heavy snow,2013-02-12 03:00:00,343,2,-1.78
Nan,271.37,0.0,0.0,90,Mist,mist,2013-02-12 03:00:00,343,2,-1.78
